startup_name,city,industry,sub_vertical,investors,investment_type,amount_usd,amount_flag_check_currency,funding_date,founding_date,founders,country,region_group,year_folder,source_file
Spardha,Pune,EdTech,"Spardha School Of Music, Spardha Academy, Spardha Online are associated marks with Spardha Learnings Private Limited.",Inflection Point Ventures,Pre-Series A,400000.0,False,,2016.0,"Saurabh Srivastav, Amrita Srivastav",India,South Asia,2021,Jun_2021.csv
Onelife Nutriscience,Mumbai,HealthCare,Onelife Nutriscience is a consumer healthcare brands company.,Lasons India,,,False,,2019.0,Gaurav Aggarwal,India,South Asia,2021,Jun_2021.csv
Flatheads,Bangalore,Fashion,Flatheads is a lifestyle brand that designs and creates shoes from India for the world. Flatheads launched India's first bamboo footwear.,"Pankaj Chaddah, Srivatsan Rajan",,,False,,2019.0,"Ganesh Balakrishnan, Utkarsh Biradar",India,South Asia,2021,Jun_2021.csv
Fable Fintech,Mumbai,FinTech,"Fable Fintech is being seed-funded by the CCAvenue Group, South East Asia’s number 1 eCommerce service provider",Paytm,Series A,,False,,2015.0,Naushad Contractor,India,South Asia,2021,Jun_2021.csv
Holisol,New Delhi,Logistics,HoliSol Logistics Is a Supply Chain Operations Company!,"BlackSoil, CLSA Capital Partners",,3000000.0,False,,2009.0,"Manish Ahuja, Naveen Rawat, Rahul Dogar",India,South Asia,2021,Jun_2021.csv
Now&Me,New Delhi,HealthCare,"Now&Me is a safe cocoon in the form of discussion forums, for you to let out your most intimate thoughts.","Saama, Whiteboard Capital",,1000000.0,False,,2018.0,"Bani Singh, Drishti Gupta",India,South Asia,2021,Jun_2021.csv
Fyllo,Bangalore,AgriTech,Fyllo brings farms on palms by installing on field devices and actions on top of this data.,"Indian Angel Network, Titan Capital, Lead Angels",Seed Funding,400000.0,False,,2019.0,"Sudhanshu Rai, Sumit Sheoran",India,South Asia,2021,Jun_2021.csv
Cora Health,Bangalore,HealthCare,Social Commerce Marketplace for health and wellness. Help people discover products suited to their health needs.,,,,False,,2020.0,"Shrijit Venkatesh, Snigdha Kumar",India,South Asia,2021,Jun_2021.csv
Blaer Motors,Chennai,Mobility,Meant to augment human power and not completely replace it,The Chennai Angels,,300000.0,False,,2014.0,Abinesh Ekambaram,India,South Asia,2021,Jun_2021.csv
Swiflearn,Gurugram,EdTech,Swiflearn provides online tuition classes to small batches to ensure personalised learning.,"Venture Highway, Stellaris Venture Partners",Pre-Series A,3000000.0,False,,2019.0,"Abhinav Agarwal, Anand Bakode",India,South Asia,2021,Jun_2021.csv
Cashfree,Bangalore,FinTech,Cashfree is a payments and banking technology company that enables businesses in India to collect payments online and make payouts.,"State Bank of India, Y Combinator",,,False,,2015.0,"Akash Sinha, Reeju Datta",India,South Asia,2021,Jun_2021.csv
QuickSell,Mumbai,E-commerce,B2B Mobile Commerce Platform,"Sanjay Baldwa, Ajay Jain",Pre-Series A,2000000.0,False,,2017.0,Deepak Bhagchandani,India,South Asia,2021,Jun_2021.csv
Truemeds,Mumbai,Heathcare,Truemeds is a health-tech startup.,InfoEdge,Series A,5000000.0,False,,2019.0,"Akshat Nayyar, Kunal Wani",India,South Asia,2021,Jun_2021.csv
Candes,New Delhi,E-commerce,Candes is a home appliances company providing a complete range of home & kitchen electrical appliances at affordable prices.,"Nitin Passi, Ruchirans Jaipuria",,3000000.0,False,,2015.0,"Sandeep Aggarwal, Vipin Aggarwal",India,South Asia,2021,Jun_2021.csv
F5,New Delhi,Food & Beverages,F5 is a foods and beverages company.,"Venture Catalysts, Jeevak Gupta",Pre-Series A,300000.0,False,,2018.0,"Lalit Aggarwal, Raghav Arora",India,South Asia,2021,Jun_2021.csv
